schema_version,candidate_id,category,bound_anchor_id,parent_candidate_ids,source_observation_ids,observed_stages,last_survived_stage,evidence_by_stage,terminal_status,terminal_stage,terminal_reason,terminal_evidence
scnav_count_waterfall_v1,proposal-7dbf0bddf9c44df2bd2eb53e818c7a3c,chair,,[],[],"[""raw_local_proposals"",""after_duplicate_suppression"",""after_mask_split""]",after_mask_split,"{""after_duplicate_suppression"":{""proposal_sources"":[""open_vocabulary_detector""]},""after_mask_split"":{""mask_id"":""sam:p00_y00:8:785cc504d7b9d86acc2a"",""mask_quality"":0.8684848142551959},""raw_local_proposals"":{""context"":{""observation_id"":""obs-5c4ab9f904c6d7c41f182098"",""source_frame_id"":""panorama@1785259655.066333771"",""source_view_id"":""p00_y00""},""proposal_lineage"":[{""backend"":""groundingdino_local"",""bbox"":[0.8595486,0.6274871,1.0,0.9579906],""confidence"":0.2617192566394806,""disposition"":""retained"",""label"":""chair"",""proposal_id"":""proposal-7dbf0bddf9c44df2bd2eb53e818c7a3c"",""reason"":""raw_proposal"",""source"":""open_vocabulary_detector""}]}}",promoted,tracklets,,"{""child_candidate_ids"":[""memory-6""],""observation_ids"":[""canonical-ea1a31c41c81214f48f0e1f4"",""obs-5c4ab9f904c6d7c41f182098""]}"
scnav_count_waterfall_v1,proposal-7ff9a4ce2dc04eba9aca3558bed36dfe,chair,,[],[],"[""raw_local_proposals"",""after_duplicate_suppression"",""after_mask_split""]",after_mask_split,"{""after_duplicate_suppression"":{""proposal_sources"":[""open_vocabulary_detector""]},""after_mask_split"":{""mask_id"":null,""mask_quality"":null},""raw_local_proposals"":{""context"":{""observation_id"":null,""source_frame_id"":null,""source_view_id"":""p00_y00""},""proposal_lineage"":[{""backend"":""groundingdino_local"",""bbox"":[0.0,0.6751059,0.0197852,0.9936151],""confidence"":0.39815473556518555,""disposition"":""retained"",""label"":""chair table"",""proposal_id"":""proposal-7ff9a4ce2dc04eba9aca3558bed36dfe"",""reason"":""raw_proposal"",""source"":""open_vocabulary_detector""}]}}",eliminated,tracklets,invalid_depth,"{""provisional_reason"":""insufficient_mask_point_support""}"
scnav_count_waterfall_v1,proposal-81987d1682354f47ab6e3a19bec2b881,chair,,[],[],"[""raw_local_proposals"",""after_duplicate_suppression"",""after_mask_split""]",after_mask_split,"{""after_duplicate_suppression"":{""proposal_sources"":[""open_vocabulary_detector""]},""after_mask_split"":{""mask_id"":null,""mask_quality"":null},""raw_local_proposals"":{""context"":{""observation_id"":null,""source_frame_id"":null,""source_view_id"":""p00_y04""},""proposal_lineage"":[{""backend"":""groundingdino_local"",""bbox"":[0.0,0.4761909,0.3721603,0.9992234],""confidence"":0.30132612586021423,""disposition"":""retained"",""label"":""chair table"",""proposal_id"":""proposal-81987d1682354f47ab6e3a19bec2b881"",""reason"":""raw_proposal"",""source"":""open_vocabulary_detector""}]}}",eliminated,tracklets,invalid_depth,"{""provisional_reason"":""insufficient_mask_point_support""}"
scnav_count_waterfall_v1,proposal-829e7fae22304366a3ee4821ee361b3a,chair,,[],[],"[""raw_local_proposals"",""after_duplicate_suppression"",""after_mask_split""]",after_mask_split,"{""after_duplicate_suppression"":{""proposal_sources"":[""open_vocabulary_detector""]},""after_mask_split"":{""mask_id"":""sam:p00_y07:2:6691469e7aa59058769d"",""mask_quality"":0.9249828767495037},""raw_local_proposals"":{""context"":{""observation_id"":""obs-0145a8154e89f0c43457de27"",""source_frame_id"":""panorama@1785259655.066333771"",""source_view_id"":""p00_y07""},""proposal_lineage"":[{""backend"":""groundingdino_local"",""bbox"":[0.4265782,0.6214774,0.5119362,0.8449698],""confidence"":0.2631072998046875,""disposition"":""retained"",""label"":""chair"",""proposal_id"":""proposal-829e7fae22304366a3ee4821ee361b3a"",""reason"":""raw_proposal"",""source"":""open_vocabulary_detector""}]}}",promoted,tracklets,,"{""child_candidate_ids"":[""memory-1""],""observation_ids"":[""canonical-57eedc98464ff758e02ea0a3"",""obs-0145a8154e89f0c43457de27""]}"
scnav_count_waterfall_v1,proposal-91e922f5fb2a415180a0d39035cb796f,chair,,[],[],"[""raw_local_proposals""]",raw_local_proposals,"{""raw_local_proposals"":{""context"":{""observation_id"":null,""source_frame_id"":null,""source_view_id"":""p00_y04""},""proposal_lineage"":[{""backend"":""yolo_world_local"",""bbox"":[0.0,0.4260417,0.1861328,1.0],""confidence"":0.83447265625,""disposition"":""retained"",""label"":""chair"",""proposal_id"":""proposal-91e922f5fb2a415180a0d39035cb796f"",""reason"":""raw_proposal"",""source"":""fixed_vocabulary_detector""},{""backend"":""yolo_world_local"",""bbox"":[0.0,0.4260417,0.1861328,1.0],""box_iou"":0.9759137,""confidence"":0.83447265625,""disposition"":""suppressed_as_duplicate"",""label"":""chair"",""proposal_id"":""proposal-91e922f5fb2a415180a0d39035cb796f"",""reason"":""box_iou_before_mask_union"",""source"":""fixed_vocabulary_detector""}]}}",eliminated,after_duplicate_suppression,suppressed_as_duplicate,"{""proposal_lineage"":[{""backend"":""yolo_world_local"",""bbox"":[0.0,0.4260417,0.1861328,1.0],""confidence"":0.83447265625,""disposition"":""retained"",""label"":""chair"",""proposal_id"":""proposal-91e922f5fb2a415180a0d39035cb796f"",""reason"":""raw_proposal"",""source"":""fixed_vocabulary_detector""},{""backend"":""yolo_world_local"",""bbox"":[0.0,0.4260417,0.1861328,1.0],""box_iou"":0.9759137,""confidence"":0.83447265625,""disposition"":""suppressed_as_duplicate"",""label"":""chair"",""proposal_id"":""proposal-91e922f5fb2a415180a0d39035cb796f"",""reason"":""box_iou_before_mask_union"",""source"":""fixed_vocabulary_detector""}]}"
scnav_count_waterfall_v1,proposal-9346ad6115f9400c8ef1fa7e550bc68b,chair,,[],[],"[""raw_local_proposals""]",raw_local_proposals,"{""raw_local_proposals"":{""context"":{""observation_id"":null,""source_frame_id"":null,""source_view_id"":""p00_y03""},""proposal_lineage"":[{""backend"":""yolo_world_local"",""bbox"":[1.22e-05,0.5072917,0.0633789,0.7145833],""confidence"":0.537109375,""disposition"":""retained"",""label"":""chair"",""proposal_id"":""proposal-9346ad6115f9400c8ef1fa7e550bc68b"",""reason"":""raw_proposal"",""source"":""fixed_vocabulary_detector""},{""backend"":""yolo_world_local"",""bbox"":[1.22e-05,0.5072917,0.0633789,0.7145833],""box_iou"":0.8572633,""confidence"":0.537109375,""disposition"":""suppressed_as_duplicate"",""label"":""chair"",""proposal_id"":""proposal-9346ad6115f9400c8ef1fa7e550bc68b"",""reason"":""box_iou_before_mask_union"",""source"":""fixed_vocabulary_detector""}]}}",eliminated,after_duplicate_suppression,suppressed_as_duplicate,"{""proposal_lineage"":[{""backend"":""yolo_world_local"",""bbox"":[1.22e-05,0.5072917,0.0633789,0.7145833],""confidence"":0.537109375,""disposition"":""retained"",""label"":""chair"",""proposal_id"":""proposal-9346ad6115f9400c8ef1fa7e550bc68b"",""reason"":""raw_proposal"",""source"":""fixed_vocabulary_detector""},{""backend"":""yolo_world_local"",""bbox"":[1.22e-05,0.5072917,0.0633789,0.7145833],""box_iou"":0.8572633,""confidence"":0.537109375,""disposition"":""suppressed_as_duplicate"",""label"":""chair"",""proposal_id"":""proposal-9346ad6115f9400c8ef1fa7e550bc68b"",""reason"":""box_iou_before_mask_union"",""source"":""fixed_vocabulary_detector""}]}"
scnav_count_waterfall_v1,proposal-9682f6c14f16414db21751830be28cbf,chair,,[],[],"[""raw_local_proposals""]",raw_local_proposals,"{""raw_local_proposals"":{""context"":{""observation_id"":""obs-c80d937b71ced37c91b42425"",""source_frame_id"":""panorama@1785259707.696271896"",""source_view_id"":""p00_y02""},""proposal_lineage"":[{""backend"":""yolo_world_local"",""bbox"":[0.2603516,0.5078125,0.3230469,0.6802083],""confidence"":0.6689453125,""disposition"":""retained"",""label"":""chair"",""proposal_id"":""proposal-9682f6c14f16414db21751830be28cbf"",""reason"":""raw_proposal"",""source"":""fixed_vocabulary_detector""},{""backend"":""yolo_world_local"",""bbox"":[0.2603516,0.5078125,0.3230469,0.6802083],""box_iou"":0.9144715,""confidence"":0.6689453125,""disposition"":""suppressed_as_duplicate"",""label"":""chair"",""proposal_id"":""proposal-9682f6c14f16414db21751830be28cbf"",""reason"":""box_iou_before_mask_union"",""source"":""fixed_vocabulary_detector""}]}}",eliminated,after_duplicate_suppression,suppressed_as_duplicate,"{""proposal_lineage"":[{""backend"":""yolo_world_local"",""bbox"":[0.2603516,0.5078125,0.3230469,0.6802083],""confidence"":0.6689453125,""disposition"":""retained"",""label"":""chair"",""proposal_id"":""proposal-9682f6c14f16414db21751830be28cbf"",""reason"":""raw_proposal"",""source"":""fixed_vocabulary_detector""},{""backend"":""yolo_world_local"",""bbox"":[0.2603516,0.5078125,0.3230469,0.6802083],""box_iou"":0.9144715,""confidence"":0.6689453125,""disposition"":""suppressed_as_duplicate"",""label"":""chair"",""proposal_id"":""proposal-9682f6c14f16414db21751830be28cbf"",""reason"":""box_iou_before_mask_union"",""source"":""fixed_vocabulary_detector""}]}"
scnav_count_waterfall_v1,proposal-9b0cc44798f14effb446cc3bb7b56542,chair,,[],[],"[""raw_local_proposals"",""after_duplicate_suppression"",""after_mask_split""]",after_mask_split,"{""after_duplicate_suppression"":{""proposal_sources"":[""open_vocabulary_detector""]},""after_mask_split"":{""mask_id"":null,""mask_quality"":null},""raw_local_proposals"":{""context"":{""observation_id"":null,""source_frame_id"":null,""source_view_id"":""p00_y02""},""proposal_lineage"":[{""backend"":""groundingdino_local"",""bbox"":[0.5372937,0.5029207,0.5734858,0.6184047],""confidence"":0.40541428327560425,""disposition"":""retained"",""label"":""chair"",""proposal_id"":""proposal-9b0cc44798f14effb446cc3bb7b56542"",""reason"":""raw_proposal"",""source"":""open_vocabulary_detector""}]}}",eliminated,tracklets,invalid_depth,"{""provisional_reason"":""insufficient_mask_point_support""}"
scnav_count_waterfall_v1,proposal-9fc6a025167f4131ad1caa82771ecc3a,chair,,[],[],"[""raw_local_proposals""]",raw_local_proposals,"{""raw_local_proposals"":{""context"":{""observation_id"":null,""source_frame_id"":null,""source_view_id"":""p00_y03""},""proposal_lineage"":[{""backend"":""yolo_world_local"",""bbox"":[0.2888672,0.4765625,0.7984375,1.0],""confidence"":0.6669921875,""disposition"":""retained"",""label"":""chair"",""proposal_id"":""proposal-9fc6a025167f4131ad1caa82771ecc3a"",""reason"":""raw_proposal"",""source"":""fixed_vocabulary_detector""},{""backend"":""yolo_world_local"",""bbox"":[0.2888672,0.4765625,0.7984375,1.0],""box_iou"":0.982337,""confidence"":0.6669921875,""disposition"":""suppressed_as_duplicate"",""label"":""chair"",""proposal_id"":""proposal-9fc6a025167f4131ad1caa82771ecc3a"",""reason"":""box_iou_before_mask_union"",""source"":""fixed_vocabulary_detector""}]}}",eliminated,after_duplicate_suppression,suppressed_as_duplicate,"{""proposal_lineage"":[{""backend"":""yolo_world_local"",""bbox"":[0.2888672,0.4765625,0.7984375,1.0],""confidence"":0.6669921875,""disposition"":""retained"",""label"":""chair"",""proposal_id"":""proposal-9fc6a025167f4131ad1caa82771ecc3a"",""reason"":""raw_proposal"",""source"":""fixed_vocabulary_detector""},{""backend"":""yolo_world_local"",""bbox"":[0.2888672,0.4765625,0.7984375,1.0],""box_iou"":0.982337,""confidence"":0.6669921875,""disposition"":""suppressed_as_duplicate"",""label"":""chair"",""proposal_id"":""proposal-9fc6a025167f4131ad1caa82771ecc3a"",""reason"":""box_iou_before_mask_union"",""source"":""fixed_vocabulary_detector""}]}"
scnav_count_waterfall_v1,proposal-ac86b3382b9a4789b6d946b22da221e9,chair,,[],[],"[""raw_local_proposals"",""after_duplicate_suppression"",""after_mask_split""]",after_mask_split,"{""after_duplicate_suppression"":{""proposal_sources"":[""open_vocabulary_detector""]},""after_mask_split"":{""mask_id"":null,""mask_quality"":null},""raw_local_proposals"":{""context"":{""observation_id"":null,""source_frame_id"":null,""source_view_id"":""p00_y02""},""proposal_lineage"":[{""backend"":""groundingdino_local"",""bbox"":[0.3935699,0.5059362,0.4347245,0.6353145],""confidence"":0.5381423234939575,""disposition"":""retained"",""label"":""chair"",""proposal_id"":""proposal-ac86b3382b9a4789b6d946b22da221e9"",""reason"":""raw_proposal"",""source"":""open_vocabulary_detector""}]}}",eliminated,tracklets,invalid_depth,"{""provisional_reason"":""insufficient_mask_point_support""}"
scnav_count_waterfall_v1,proposal-b2808bcaa1a24b69ac9dcd69106409fd,chair,,[],[],"[""raw_local_proposals"",""after_duplicate_suppression"",""after_mask_split""]",after_mask_split,"{""after_duplicate_suppression"":{""proposal_sources"":[""open_vocabulary_detector""]},""after_mask_split"":{""mask_id"":null,""mask_quality"":null},""raw_local_proposals"":{""context"":{""observation_id"":null,""source_frame_id"":null,""source_view_id"":""p00_y07""},""proposal_lineage"":[{""backend"":""groundingdino_local"",""bbox"":[0.7007647,0.0006599,0.9998609,0.7822204],""confidence"":0.20029932260513306,""disposition"":""retained"",""label"":""chair"",""proposal_id"":""proposal-b2808bcaa1a24b69ac9dcd69106409fd"",""reason"":""raw_proposal"",""source"":""open_vocabulary_detector""}]}}",eliminated,tracklets,mask_quality_below_threshold,"{""provisional_reason"":""mask_quality_below_threshold""}"
scnav_count_waterfall_v1,proposal-b414425b7c43409cb622679173f4bc37,chair,,[],[],"[""raw_local_proposals"",""after_duplicate_suppression"",""after_mask_split""]",after_mask_split,"{""after_duplicate_suppression"":{""proposal_sources"":[""open_vocabulary_detector""]},""after_mask_split"":{""mask_id"":null,""mask_quality"":null},""raw_local_proposals"":{""context"":{""observation_id"":null,""source_frame_id"":null,""source_view_id"":""p00_y03""},""proposal_lineage"":[{""backend"":""groundingdino_local"",""bbox"":[0.0714601,0.5051871,0.156374,0.6534138],""confidence"":0.24478481709957123,""disposition"":""retained"",""label"":""chair table"",""proposal_id"":""proposal-b414425b7c43409cb622679173f4bc37"",""reason"":""raw_proposal"",""source"":""open_vocabulary_detector""}]}}",eliminated,tracklets,invalid_depth,"{""provisional_reason"":""insufficient_mask_point_support""}"
scnav_count_waterfall_v1,proposal-b53a06beb42147f2bf286aaece34a29a,chair,,[],[],"[""raw_local_proposals""]",raw_local_proposals,"{""raw_local_proposals"":{""context"":{""observation_id"":null,""source_frame_id"":null,""source_view_id"":""p00_y03""},""proposal_lineage"":[{""backend"":""groundingdino_local"",""bbox"":[0.0896306,0.5105969,0.1555511,0.6667507],""confidence"":0.2859920263290405,""disposition"":""retained"",""label"":""chair"",""proposal_id"":""proposal-b53a06beb42147f2bf286aaece34a29a"",""reason"":""raw_proposal"",""source"":""open_vocabulary_detector""},{""backend"":""groundingdino_local"",""bbox"":[0.0896306,0.5105969,0.1555511,0.6667507],""box_iou"":0.8142573,""confidence"":0.2859920263290405,""disposition"":""suppressed_as_duplicate"",""label"":""chair"",""proposal_id"":""proposal-b53a06beb42147f2bf286aaece34a29a"",""reason"":""box_iou_before_mask_union"",""source"":""open_vocabulary_detector""}]}}",eliminated,after_duplicate_suppression,suppressed_as_duplicate,"{""proposal_lineage"":[{""backend"":""groundingdino_local"",""bbox"":[0.0896306,0.5105969,0.1555511,0.6667507],""confidence"":0.2859920263290405,""disposition"":""retained"",""label"":""chair"",""proposal_id"":""proposal-b53a06beb42147f2bf286aaece34a29a"",""reason"":""raw_proposal"",""source"":""open_vocabulary_detector""},{""backend"":""groundingdino_local"",""bbox"":[0.0896306,0.5105969,0.1555511,0.6667507],""box_iou"":0.8142573,""confidence"":0.2859920263290405,""disposition"":""suppressed_as_duplicate"",""label"":""chair"",""proposal_id"":""proposal-b53a06beb42147f2bf286aaece34a29a"",""reason"":""box_iou_before_mask_union"",""source"":""open_vocabulary_detector""}]}"
scnav_count_waterfall_v1,proposal-b74b9d8c93f64e2b914aba02ca0c5308,chair,,[],[],"[""raw_local_proposals""]",raw_local_proposals,"{""raw_local_proposals"":{""context"":{""observation_id"":""obs-d85186c68a3f20e80972c49c"",""source_frame_id"":""panorama@1785259707.696271896"",""source_view_id"":""p00_y02""},""proposal_lineage"":[{""backend"":""yolo_world_local"",""bbox"":[0.2109375,0.5166667,0.2660156,0.6739583],""confidence"":0.1591796875,""disposition"":""retained"",""label"":""chair"",""proposal_id"":""proposal-b74b9d8c93f64e2b914aba02ca0c5308"",""reason"":""raw_proposal"",""source"":""fixed_vocabulary_detector""},{""backend"":""yolo_world_local"",""bbox"":[0.2109375,0.5166667,0.2660156,0.6739583],""box_iou"":0.8537668,""confidence"":0.1591796875,""disposition"":""suppressed_as_duplicate"",""label"":""chair"",""proposal_id"":""proposal-b74b9d8c93f64e2b914aba02ca0c5308"",""reason"":""box_iou_before_mask_union"",""source"":""fixed_vocabulary_detector""}]}}",eliminated,after_duplicate_suppression,suppressed_as_duplicate,"{""proposal_lineage"":[{""backend"":""yolo_world_local"",""bbox"":[0.2109375,0.5166667,0.2660156,0.6739583],""confidence"":0.1591796875,""disposition"":""retained"",""label"":""chair"",""proposal_id"":""proposal-b74b9d8c93f64e2b914aba02ca0c5308"",""reason"":""raw_proposal"",""source"":""fixed_vocabulary_detector""},{""backend"":""yolo_world_local"",""bbox"":[0.2109375,0.5166667,0.2660156,0.6739583],""box_iou"":0.8537668,""confidence"":0.1591796875,""disposition"":""suppressed_as_duplicate"",""label"":""chair"",""proposal_id"":""proposal-b74b9d8c93f64e2b914aba02ca0c5308"",""reason"":""box_iou_before_mask_union"",""source"":""fixed_vocabulary_detector""}]}"
scnav_count_waterfall_v1,proposal-bc5aaa7de8e947d7820ebfaef1c932b9,chair,,[],[],"[""raw_local_proposals""]",raw_local_proposals,"{""raw_local_proposals"":{""context"":{""observation_id"":null,""source_frame_id"":null,""source_view_id"":""p00_y03""},""proposal_lineage"":[{""backend"":""groundingdino_local"",""bbox"":[0.0716154,0.5043781,0.123652,0.6507547],""confidence"":0.25324323773384094,""disposition"":""retained"",""label"":""chair"",""proposal_id"":""proposal-bc5aaa7de8e947d7820ebfaef1c932b9"",""reason"":""raw_proposal"",""source"":""open_vocabulary_detector""},{""backend"":""groundingdino_local"",""bbox"":[0.0716154,0.5043781,0.123652,0.6507547],""box_iou"":0.922411,""confidence"":0.25324323773384094,""disposition"":""suppressed_as_duplicate"",""label"":""chair"",""proposal_id"":""proposal-bc5aaa7de8e947d7820ebfaef1c932b9"",""reason"":""box_iou_before_mask_union"",""source"":""open_vocabulary_detector""}]}}",eliminated,after_duplicate_suppression,suppressed_as_duplicate,"{""proposal_lineage"":[{""backend"":""groundingdino_local"",""bbox"":[0.0716154,0.5043781,0.123652,0.6507547],""confidence"":0.25324323773384094,""disposition"":""retained"",""label"":""chair"",""proposal_id"":""proposal-bc5aaa7de8e947d7820ebfaef1c932b9"",""reason"":""raw_proposal"",""source"":""open_vocabulary_detector""},{""backend"":""groundingdino_local"",""bbox"":[0.0716154,0.5043781,0.123652,0.6507547],""box_iou"":0.922411,""confidence"":0.25324323773384094,""disposition"":""suppressed_as_duplicate"",""label"":""chair"",""proposal_id"":""proposal-bc5aaa7de8e947d7820ebfaef1c932b9"",""reason"":""box_iou_before_mask_union"",""source"":""open_vocabulary_detector""}]}"
scnav_count_waterfall_v1,proposal-d574e198a80f4ef082829e086240e810,chair,,[],[],"[""raw_local_proposals""]",raw_local_proposals,"{""raw_local_proposals"":{""context"":{""observation_id"":""obs-889b3218a09fe161b0809b41"",""source_frame_id"":""panorama@1785259707.696271896"",""source_view_id"":""p00_y02""},""proposal_lineage"":[{""backend"":""yolo_world_local"",""bbox"":[0.3302734,0.503125,0.3904297,0.6619792],""confidence"":0.394287109375,""disposition"":""retained"",""label"":""chair"",""proposal_id"":""proposal-d574e198a80f4ef082829e086240e810"",""reason"":""raw_proposal"",""source"":""fixed_vocabulary_detector""},{""backend"":""yolo_world_local"",""bbox"":[0.3302734,0.503125,0.3904297,0.6619792],""box_iou"":0.8641969,""confidence"":0.394287109375,""disposition"":""suppressed_as_duplicate"",""label"":""chair"",""proposal_id"":""proposal-d574e198a80f4ef082829e086240e810"",""reason"":""box_iou_before_mask_union"",""source"":""fixed_vocabulary_detector""}]}}",eliminated,after_duplicate_suppression,suppressed_as_duplicate,"{""proposal_lineage"":[{""backend"":""yolo_world_local"",""bbox"":[0.3302734,0.503125,0.3904297,0.6619792],""confidence"":0.394287109375,""disposition"":""retained"",""label"":""chair"",""proposal_id"":""proposal-d574e198a80f4ef082829e086240e810"",""reason"":""raw_proposal"",""source"":""fixed_vocabulary_detector""},{""backend"":""yolo_world_local"",""bbox"":[0.3302734,0.503125,0.3904297,0.6619792],""box_iou"":0.8641969,""confidence"":0.394287109375,""disposition"":""suppressed_as_duplicate"",""label"":""chair"",""proposal_id"":""proposal-d574e198a80f4ef082829e086240e810"",""reason"":""box_iou_before_mask_union"",""source"":""fixed_vocabulary_detector""}]}"
scnav_count_waterfall_v1,proposal-ee445de85d384cdf8e198015a59e2c50,chair,,[],[],"[""raw_local_proposals"",""after_duplicate_suppression"",""after_mask_split""]",after_mask_split,"{""after_duplicate_suppression"":{""proposal_sources"":[""open_vocabulary_detector"",""fixed_vocabulary_detector""]},""after_mask_split"":{""mask_id"":null,""mask_quality"":null},""raw_local_proposals"":{""context"":{""observation_id"":null,""source_frame_id"":null,""source_view_id"":""p00_y04""},""proposal_lineage"":[{""backend"":""groundingdino_local"",""bbox"":[0.4984263,0.4609476,0.6542619,0.7672202],""confidence"":0.7858279943466187,""disposition"":""retained"",""label"":""chair"",""proposal_id"":""proposal-ee445de85d384cdf8e198015a59e2c50"",""reason"":""raw_proposal"",""source"":""open_vocabulary_detector""}]}}",eliminated,tracklets,invalid_depth,"{""provisional_reason"":""insufficient_mask_point_support""}"
scnav_count_waterfall_v1,proposal-f45298a26a8f4a3194bd15013992e1c9,chair,,[],[],"[""raw_local_proposals"",""after_duplicate_suppression"",""after_mask_split""]",after_mask_split,"{""after_duplicate_suppression"":{""proposal_sources"":[""open_vocabulary_detector""]},""after_mask_split"":{""mask_id"":null,""mask_quality"":null},""raw_local_proposals"":{""context"":{""observation_id"":null,""source_frame_id"":null,""source_view_id"":""p00_y03""},""proposal_lineage"":[{""backend"":""groundingdino_local"",""bbox"":[0.0913748,0.5045067,0.1946462,0.6585034],""confidence"":0.2862884998321533,""disposition"":""retained"",""label"":""chair"",""proposal_id"":""proposal-f45298a26a8f4a3194bd15013992e1c9"",""reason"":""raw_proposal"",""source"":""open_vocabulary_detector""}]}}",eliminated,tracklets,mask_quality_below_threshold,"{""provisional_reason"":""mask_quality_below_threshold""}"
scnav_count_waterfall_v1,proposal-f888eb42d6914d968155ed1b3978c5ce,chair,,[],[],"[""raw_local_proposals"",""after_duplicate_suppression"",""after_mask_split""]",after_mask_split,"{""after_duplicate_suppression"":{""proposal_sources"":[""open_vocabulary_detector""]},""after_mask_split"":{""mask_id"":null,""mask_quality"":null},""raw_local_proposals"":{""context"":{""observation_id"":null,""source_frame_id"":null,""source_view_id"":""p00_y03""},""proposal_lineage"":[{""backend"":""groundingdino_local"",""bbox"":[0.1454882,0.5041314,0.1944594,0.6530818],""confidence"":0.4587952196598053,""disposition"":""retained"",""label"":""chair"",""proposal_id"":""proposal-f888eb42d6914d968155ed1b3978c5ce"",""reason"":""raw_proposal"",""source"":""open_vocabulary_detector""}]}}",eliminated,tracklets,invalid_depth,"{""provisional_reason"":""insufficient_mask_point_support""}"
scnav_count_waterfall_v1,proposal-fd6b279265f3409e9c269972b79a8337,chair,,[],[],"[""raw_local_proposals"",""after_duplicate_suppression"",""after_mask_split""]",after_mask_split,"{""after_duplicate_suppression"":{""proposal_sources"":[""open_vocabulary_detector""]},""after_mask_split"":{""mask_id"":null,""mask_quality"":null},""raw_local_proposals"":{""context"":{""observation_id"":null,""source_frame_id"":null,""source_view_id"":""p00_y02""},""proposal_lineage"":[{""backend"":""groundingdino_local"",""bbox"":[0.5880185,0.5040912,0.6208043,0.6302126],""confidence"":0.533959686756134,""disposition"":""retained"",""label"":""chair"",""proposal_id"":""proposal-fd6b279265f3409e9c269972b79a8337"",""reason"":""raw_proposal"",""source"":""open_vocabulary_detector""}]}}",eliminated,tracklets,invalid_depth,"{""provisional_reason"":""insufficient_mask_point_support""}"
